date,avg discharge (cfs),outflow(m3/d)
1984-08-07 00:00:00+00:00,587.0,1436137.4822399998
1984-08-08 00:00:00+00:00,493.0,1206159.75936
1984-08-09 00:00:00+00:00,394.0,963949.1788799999
1984-08-10 00:00:00+00:00,332.0,812261.74464
1984-08-11 00:00:00+00:00,277.0,677700.3110400001
1984-08-12 00:00:00+00:00,234.0,572497.7356799999
1984-08-13 00:00:00+00:00,214.0,523566.30528
1984-08-14 00:00:00+00:00,195.0,477081.4464
1984-08-15 00:00:00+00:00,175.0,428150.016
1984-08-16 00:00:00+00:00,165.0,403684.30079999997
1984-08-17 00:00:00+00:00,186.0,455062.30272
1984-08-18 00:00:00+00:00,205.0,501547.1616
1984-08-19 00:00:00+00:00,213.0,521119.73376000003
1984-08-20 00:00:00+00:00,175.0,428150.016
1984-08-21 00:00:00+00:00,165.0,403684.30079999997
1984-08-22 00:00:00+00:00,63.0,154134.00576
1984-08-23 00:00:00+00:00,43.0,105202.57536
1984-08-24 00:00:00+00:00,28.0,68504.00256
1984-08-25 00:00:00+00:00,60.0,146794.2912
1984-08-26 00:00:00+00:00,241.0,589623.73632
1984-08-27 00:00:00+00:00,299.0,731524.88448
1984-08-28 00:00:00+00:00,314.0,768223.45728
1984-08-29 00:00:00+00:00,311.0,760883.74272
1984-08-30 00:00:00+00:00,306.0,748650.88512
1984-08-31 00:00:00+00:00,320.0,782902.8864
1984-09-01 00:00:00+00:00,350.0,856300.032
1984-09-02 00:00:00+00:00,388.0,949269.74976
1984-09-03 00:00:00+00:00,408.0,998201.18016
1984-09-04 00:00:00+00:00,420.0,1027560.0384
1984-09-05 00:00:00+00:00,431.0,1054472.32512
1984-09-06 00:00:00+00:00,436.0,1066705.18272
1984-09-07 00:00:00+00:00,440.0,1076491.4688
1984-09-08 00:00:00+00:00,452.0,1105850.3270400001
1984-09-09 00:00:00+00:00,449.0,1098510.6124800001
1984-09-10 00:00:00+00:00,441.0,1078938.04032
1984-09-11 00:00:00+00:00,435.0,1064258.6112
1984-09-12 00:00:00+00:00,379.0,927250.6060799999
1984-09-13 00:00:00+00:00,306.0,748650.88512
1984-09-14 00:00:00+00:00,265.0,648341.4528
1984-09-15 00:00:00+00:00,240.0,587177.1648
1984-09-16 00:00:00+00:00,221.0,540692.30592
1984-09-17 00:00:00+00:00,203.0,496654.01856
1984-09-18 00:00:00+00:00,189.0,462402.01728000003
1984-09-19 00:00:00+00:00,176.0,430596.58752
1984-09-20 00:00:00+00:00,169.0,413470.58687999996
1984-09-21 00:00:00+00:00,154.0,376772.01408
1984-09-22 00:00:00+00:00,154.0,376772.01408
1984-09-23 00:00:00+00:00,156.0,381665.15712000005
1984-09-24 00:00:00+00:00,158.0,386558.30016
1984-09-25 00:00:00+00:00,167.0,408577.44384
1984-09-26 00:00:00+00:00,177.0,433043.15904
1984-09-27 00:00:00+00:00,171.0,418363.72992
1984-09-28 00:00:00+00:00,155.0,379218.5856
1984-09-29 00:00:00+00:00,144.0,352306.29888
1984-09-30 00:00:00+00:00,133.0,325394.01216
1984-10-01 00:00:00+00:00,131.0,320500.86912
1984-10-02 00:00:00+00:00,140.0,342520.01279999997
1984-10-03 00:00:00+00:00,145.0,354752.87039999996
1984-10-04 00:00:00+00:00,148.0,362092.58496
1984-10-05 00:00:00+00:00,154.0,376772.01408
1984-10-06 00:00:00+00:00,158.0,386558.30016
1984-10-07 00:00:00+00:00,155.0,379218.5856
1984-10-08 00:00:00+00:00,148.0,362092.58496
1984-10-09 00:00:00+00:00,150.0,366985.728
1984-10-10 00:00:00+00:00,169.0,413470.58687999996
1984-10-11 00:00:00+00:00,177.0,433043.15904
1984-10-12 00:00:00+00:00,183.0,447722.58816
1984-10-13 00:00:00+00:00,197.0,481974.58943999995
1984-10-14 00:00:00+00:00,199.0,486867.73248
1984-10-15 00:00:00+00:00,207.0,506440.30463999993
1984-10-16 00:00:00+00:00,222.0,543138.8774400001
1984-10-17 00:00:00+00:00,237.0,579837.45024
1984-10-18 00:00:00+00:00,256.0,626322.30912
1984-10-19 00:00:00+00:00,263.0,643448.30976
1984-10-20 00:00:00+00:00,271.0,663020.88192
1984-10-21 00:00:00+00:00,278.0,680146.88256
1984-10-22 00:00:00+00:00,284.0,694826.31168
1984-10-23 00:00:00+00:00,288.0,704612.59776
1984-10-24 00:00:00+00:00,289.0,707059.16928
1984-10-25 00:00:00+00:00,296.0,724185.16992
1984-10-26 00:00:00+00:00,303.0,741311.17056
1984-10-27 00:00:00+00:00,309.0,755990.59968
1984-10-28 00:00:00+00:00,310.0,758437.1712
1984-10-29 00:00:00+00:00,310.0,758437.1712
1984-10-30 00:00:00+00:00,294.0,719292.02688
1984-10-31 00:00:00+00:00,163.0,398791.15776
1984-11-01 00:00:00+00:00,92.0,225084.57984000002
1984-11-02 00:00:00+00:00,75.0,183492.864
1984-11-03 00:00:00+00:00,71.0,173706.57792
1984-11-04 00:00:00+00:00,60.0,146794.2912
1984-11-05 00:00:00+00:00,49.0,119882.00448
1984-11-06 00:00:00+00:00,46.0,112542.28992000001
1984-11-07 00:00:00+00:00,44.0,107649.14688
1984-11-08 00:00:00+00:00,40.0,97862.8608
1984-11-09 00:00:00+00:00,55.0,134561.4336
1984-11-10 00:00:00+00:00,155.0,379218.5856
1984-11-11 00:00:00+00:00,217.0,530906.01984
1984-11-12 00:00:00+00:00,238.0,582284.02176
1984-11-13 00:00:00+00:00,248.0,606749.73696
1984-11-14 00:00:00+00:00,251.0,614089.45152
1984-11-15 00:00:00+00:00,181.0,442829.44512
1984-11-16 00:00:00+00:00,189.0,462402.01728000003
1984-11-17 00:00:00+00:00,211.0,516226.59072
1984-11-18 00:00:00+00:00,216.0,528459.44832
1984-11-19 00:00:00+00:00,215.0,526012.8768
1984-11-20 00:00:00+00:00,211.0,516226.59072
1984-11-21 00:00:00+00:00,212.0,518673.16224000003
1984-11-22 00:00:00+00:00,213.0,521119.73376000003
1984-11-23 00:00:00+00:00,214.0,523566.30528
1984-11-24 00:00:00+00:00,219.0,535799.16288
1984-11-25 00:00:00+00:00,227.0,555371.73504
1984-11-26 00:00:00+00:00,228.0,557818.3065599999
1984-11-27 00:00:00+00:00,248.0,606749.73696
1984-11-28 00:00:00+00:00,249.0,609196.30848
1984-11-29 00:00:00+00:00,264.0,645894.88128
1984-11-30 00:00:00+00:00,267.0,653234.59584
1984-12-01 00:00:00+00:00,263.0,643448.30976
1984-12-02 00:00:00+00:00,247.0,604303.16544
1984-12-03 00:00:00+00:00,212.0,518673.16224000003
1984-12-04 00:00:00+00:00,170.0,415917.1584
1984-12-05 00:00:00+00:00,160.0,391451.4432
1984-12-06 00:00:00+00:00,153.0,374325.44256
1984-12-07 00:00:00+00:00,158.0,386558.30016
1984-12-08 00:00:00+00:00,161.0,393898.01472000004
1984-12-09 00:00:00+00:00,190.0,464848.5888
1984-12-10 00:00:00+00:00,214.0,523566.30528
1984-12-11 00:00:00+00:00,230.0,562711.4495999999
1984-12-12 00:00:00+00:00,234.0,572497.7356799999
1984-12-13 00:00:00+00:00,226.0,552925.1635200001
1984-12-14 00:00:00+00:00,203.0,496654.01856
1984-12-15 00:00:00+00:00,188.0,459955.44576
1984-12-16 00:00:00+00:00,199.0,486867.73248
1984-12-17 00:00:00+00:00,187.0,457508.87424
1984-12-18 00:00:00+00:00,153.0,374325.44256
1984-12-19 00:00:00+00:00,143.0,349859.72736
1984-12-20 00:00:00+00:00,136.0,332733.72672
1984-12-21 00:00:00+00:00,134.0,327840.58368000004
1984-12-22 00:00:00+00:00,135.0,330287.1552
1984-12-23 00:00:00+00:00,135.0,330287.1552
1984-12-24 00:00:00+00:00,148.0,362092.58496
1984-12-25 00:00:00+00:00,151.0,369432.29951999994
1984-12-26 00:00:00+00:00,164.0,401237.72927999997
1984-12-27 00:00:00+00:00,160.0,391451.4432
1984-12-28 00:00:00+00:00,190.0,464848.5888
1984-12-29 00:00:00+00:00,185.0,452615.73120000004
1984-12-30 00:00:00+00:00,179.0,437936.30207999994
1984-12-31 00:00:00+00:00,170.0,415917.1584
1985-01-01 00:00:00+00:00,165.0,403684.30079999997
1985-01-02 00:00:00+00:00,160.0,391451.4432
1985-01-03 00:00:00+00:00,155.0,379218.5856
1985-01-04 00:00:00+00:00,163.0,398791.15776
1985-01-05 00:00:00+00:00,170.0,415917.1584
1985-01-06 00:00:00+00:00,172.0,420810.30144
1985-01-07 00:00:00+00:00,176.0,430596.58752
1985-01-08 00:00:00+00:00,180.0,440382.8736
1985-01-09 00:00:00+00:00,182.0,445276.01664
1985-01-10 00:00:00+00:00,180.0,440382.8736
1985-01-11 00:00:00+00:00,175.0,428150.016
1985-01-12 00:00:00+00:00,170.0,415917.1584
1985-01-13 00:00:00+00:00,160.0,391451.4432
1985-01-14 00:00:00+00:00,155.0,379218.5856
1985-01-15 00:00:00+00:00,155.0,379218.5856
1985-01-16 00:00:00+00:00,150.0,366985.728
1985-01-17 00:00:00+00:00,145.0,354752.87039999996
1985-01-18 00:00:00+00:00,142.0,347413.15584
1985-01-19 00:00:00+00:00,142.0,347413.15584
1985-01-20 00:00:00+00:00,145.0,354752.87039999996
1985-01-21 00:00:00+00:00,150.0,366985.728
1985-01-22 00:00:00+00:00,155.0,379218.5856
1985-01-23 00:00:00+00:00,150.0,366985.728
1985-01-24 00:00:00+00:00,145.0,354752.87039999996
1985-01-25 00:00:00+00:00,140.0,342520.01279999997
1985-01-26 00:00:00+00:00,20.0,48931.4304
1985-01-27 00:00:00+00:00,1.2,2935.8858239999995
1985-01-28 00:00:00+00:00,1.2,2935.8858239999995
1985-01-29 00:00:00+00:00,1.2,2935.8858239999995
1985-01-30 00:00:00+00:00,1.1,2691.228672
1985-01-31 00:00:00+00:00,1.0,2446.57152
1985-02-01 00:00:00+00:00,0.0,0.0
1985-02-02 00:00:00+00:00,0.0,0.0
1985-02-03 00:00:00+00:00,0.0,0.0
1985-02-04 00:00:00+00:00,0.0,0.0
1985-02-05 00:00:00+00:00,0.0,0.0
1985-02-06 00:00:00+00:00,0.0,0.0
1985-02-07 00:00:00+00:00,0.0,0.0
1985-02-08 00:00:00+00:00,0.0,0.0
1985-02-09 00:00:00+00:00,0.0,0.0
1985-02-10 00:00:00+00:00,0.0,0.0
1985-02-11 00:00:00+00:00,0.0,0.0
1985-02-12 00:00:00+00:00,0.0,0.0
1985-02-13 00:00:00+00:00,0.0,0.0
1985-02-14 00:00:00+00:00,0.0,0.0
1985-02-15 00:00:00+00:00,0.0,0.0
1985-02-16 00:00:00+00:00,0.0,0.0
1985-02-17 00:00:00+00:00,0.0,0.0
1985-02-18 00:00:00+00:00,0.0,0.0
1985-02-19 00:00:00+00:00,0.0,0.0
1985-02-20 00:00:00+00:00,0.0,0.0
1985-02-21 00:00:00+00:00,0.0,0.0
1985-02-22 00:00:00+00:00,0.0,0.0
1985-02-23 00:00:00+00:00,0.0,0.0
1985-02-24 00:00:00+00:00,0.0,0.0
1985-02-25 00:00:00+00:00,0.0,0.0
1985-02-26 00:00:00+00:00,0.0,0.0
1985-02-27 00:00:00+00:00,0.0,0.0
1985-02-28 00:00:00+00:00,0.0,0.0
1985-03-01 00:00:00+00:00,0.0,0.0
1985-03-02 00:00:00+00:00,0.0,0.0
1985-03-03 00:00:00+00:00,0.0,0.0
1985-03-04 00:00:00+00:00,0.0,0.0
1985-03-05 00:00:00+00:00,0.0,0.0
1985-03-06 00:00:00+00:00,0.0,0.0
1985-03-07 00:00:00+00:00,0.0,0.0
1985-03-08 00:00:00+00:00,0.0,0.0
1985-03-09 00:00:00+00:00,0.0,0.0
1985-03-10 00:00:00+00:00,0.0,0.0
1985-03-11 00:00:00+00:00,1.1,2691.228672
1985-03-12 00:00:00+00:00,1.3,3180.5429759999997
1985-03-13 00:00:00+00:00,1.4,3425.2001279999995
1985-03-14 00:00:00+00:00,40.0,97862.8608
1985-03-15 00:00:00+00:00,115.0,281355.72479999997
1985-03-16 00:00:00+00:00,120.0,293588.5824
1985-03-17 00:00:00+00:00,123.0,300928.29696
1985-03-18 00:00:00+00:00,126.0,308268.01152
1985-03-19 00:00:00+00:00,127.0,310714.58304
1985-03-20 00:00:00+00:00,127.0,310714.58304
1985-03-21 00:00:00+00:00,129.0,315607.72608
1985-03-22 00:00:00+00:00,130.0,318054.2976
1985-03-23 00:00:00+00:00,131.0,320500.86912
1985-03-24 00:00:00+00:00,132.0,322947.44064
1985-03-25 00:00:00+00:00,134.0,327840.58368000004
1985-03-26 00:00:00+00:00,136.0,332733.72672
1985-03-27 00:00:00+00:00,137.0,335180.29824
1985-03-28 00:00:00+00:00,140.0,342520.01279999997
1985-03-29 00:00:00+00:00,142.0,347413.15584
1985-03-30 00:00:00+00:00,145.0,354752.87039999996
1985-03-31 00:00:00+00:00,148.0,362092.58496
1985-04-01 00:00:00+00:00,151.0,369432.29951999994
1985-04-02 00:00:00+00:00,155.0,379218.5856
1985-04-03 00:00:00+00:00,145.0,354752.87039999996
1985-04-04 00:00:00+00:00,172.0,420810.30144
1985-04-05 00:00:00+00:00,234.0,572497.7356799999
1985-04-06 00:00:00+00:00,269.0,658127.73888
1985-04-07 00:00:00+00:00,308.0,753544.02816
1985-04-08 00:00:00+00:00,315.0,770670.0288
1985-04-09 00:00:00+00:00,349.0,853853.46048
1985-04-10 00:00:00+00:00,356.0,870979.46112
1985-04-11 00:00:00+00:00,327.0,800028.8870400001
1985-04-12 00:00:00+00:00,260.0,636108.5952
1985-04-13 00:00:00+00:00,271.0,663020.88192
1985-04-14 00:00:00+00:00,271.0,663020.88192
1985-04-15 00:00:00+00:00,249.0,609196.30848
1985-04-16 00:00:00+00:00,191.0,467295.16031999997
1985-04-17 00:00:00+00:00,163.0,398791.15776
1985-04-18 00:00:00+00:00,118.0,288695.43936
1985-04-19 00:00:00+00:00,41.0,100309.43231999999
1985-04-20 00:00:00+00:00,116.0,283802.29632
1985-04-21 00:00:00+00:00,245.0,599410.0224
1985-04-22 00:00:00+00:00,262.0,641001.73824
1985-04-23 00:00:00+00:00,130.0,318054.2976
1985-04-24 00:00:00+00:00,65.0,159027.1488
1985-04-25 00:00:00+00:00,48.0,117435.43295999999
1985-04-26 00:00:00+00:00,43.0,105202.57536
1985-04-27 00:00:00+00:00,38.0,92969.71776
1985-04-28 00:00:00+00:00,28.0,68504.00256
1985-04-29 00:00:00+00:00,19.0,46484.85888
1985-04-30 00:00:00+00:00,14.0,34252.00128
1985-05-01 00:00:00+00:00,4.0,9786.28608
1985-05-02 00:00:00+00:00,2.0,4893.14304
1985-05-03 00:00:00+00:00,1.2,2935.8858239999995
1985-05-04 00:00:00+00:00,1.1,2691.228672
1985-05-05 00:00:00+00:00,1.2,2935.8858239999995
1985-05-06 00:00:00+00:00,1.4,3425.2001279999995
1985-05-07 00:00:00+00:00,1.6,3914.514432
1985-05-08 00:00:00+00:00,3.1,7584.371712
1985-05-09 00:00:00+00:00,0.48,1174.3543296
1985-05-10 00:00:00+00:00,0.0,0.0
1985-05-11 00:00:00+00:00,0.0,0.0
1985-05-12 00:00:00+00:00,0.0,0.0
1985-05-13 00:00:00+00:00,0.0,0.0
1985-05-14 00:00:00+00:00,0.0,0.0
1985-05-15 00:00:00+00:00,0.0,0.0
1985-05-16 00:00:00+00:00,0.0,0.0
1985-05-17 00:00:00+00:00,0.0,0.0
1985-05-18 00:00:00+00:00,0.0,0.0
1985-05-19 00:00:00+00:00,0.0,0.0
1985-05-20 00:00:00+00:00,0.0,0.0
1985-05-21 00:00:00+00:00,0.0,0.0
1985-05-22 00:00:00+00:00,0.0,0.0
1985-05-23 00:00:00+00:00,0.0,0.0
1985-05-24 00:00:00+00:00,0.0,0.0
1985-05-25 00:00:00+00:00,0.0,0.0
1985-05-26 00:00:00+00:00,0.0,0.0
1985-05-27 00:00:00+00:00,0.0,0.0
1985-05-28 00:00:00+00:00,0.0,0.0
1985-05-29 00:00:00+00:00,0.0,0.0
1985-05-30 00:00:00+00:00,0.0,0.0
1985-05-31 00:00:00+00:00,0.0,0.0
1985-06-01 00:00:00+00:00,0.0,0.0
1985-06-02 00:00:00+00:00,0.0,0.0
1985-06-03 00:00:00+00:00,0.0,0.0
1985-06-04 00:00:00+00:00,0.0,0.0
1985-06-05 00:00:00+00:00,0.0,0.0
1985-06-06 00:00:00+00:00,0.0,0.0
1985-06-07 00:00:00+00:00,0.0,0.0
1985-06-08 00:00:00+00:00,0.0,0.0
1985-06-09 00:00:00+00:00,0.0,0.0
1985-06-10 00:00:00+00:00,0.0,0.0
1985-06-11 00:00:00+00:00,0.0,0.0
1985-06-12 00:00:00+00:00,0.0,0.0
1985-06-13 00:00:00+00:00,0.0,0.0
1985-06-14 00:00:00+00:00,0.0,0.0
1985-06-15 00:00:00+00:00,0.0,0.0
1985-06-16 00:00:00+00:00,0.0,0.0
1985-06-17 00:00:00+00:00,0.0,0.0
1985-06-18 00:00:00+00:00,0.0,0.0
1985-06-19 00:00:00+00:00,0.0,0.0
1985-06-20 00:00:00+00:00,0.0,0.0
1985-06-21 00:00:00+00:00,0.0,0.0
1985-06-22 00:00:00+00:00,0.0,0.0
1985-06-23 00:00:00+00:00,0.0,0.0
1985-06-24 00:00:00+00:00,0.0,0.0
1985-06-25 00:00:00+00:00,0.0,0.0
1985-06-26 00:00:00+00:00,0.0,0.0
1985-06-27 00:00:00+00:00,0.0,0.0
1985-06-28 00:00:00+00:00,0.0,0.0
1985-06-29 00:00:00+00:00,0.0,0.0
1985-06-30 00:00:00+00:00,0.0,0.0
1985-07-01 00:00:00+00:00,0.0,0.0
1985-07-02 00:00:00+00:00,0.0,0.0
1985-07-03 00:00:00+00:00,0.0,0.0
1985-07-04 00:00:00+00:00,0.0,0.0
1985-07-05 00:00:00+00:00,0.0,0.0
1985-07-06 00:00:00+00:00,0.0,0.0
1985-07-07 00:00:00+00:00,0.0,0.0
1985-07-08 00:00:00+00:00,0.0,0.0
1985-07-09 00:00:00+00:00,0.0,0.0
1985-07-10 00:00:00+00:00,0.0,0.0
1985-07-11 00:00:00+00:00,0.0,0.0
1985-07-12 00:00:00+00:00,0.0,0.0
1985-07-13 00:00:00+00:00,0.0,0.0
1985-07-14 00:00:00+00:00,0.0,0.0
1985-07-15 00:00:00+00:00,0.0,0.0
1985-07-16 00:00:00+00:00,0.0,0.0
1985-07-17 00:00:00+00:00,0.0,0.0
1985-07-18 00:00:00+00:00,0.0,0.0
1985-07-19 00:00:00+00:00,0.0,0.0
1985-07-20 00:00:00+00:00,0.0,0.0
1985-07-21 00:00:00+00:00,0.0,0.0
1985-07-22 00:00:00+00:00,0.0,0.0
1985-07-23 00:00:00+00:00,0.0,0.0
1985-07-24 00:00:00+00:00,0.0,0.0
1985-07-25 00:00:00+00:00,0.0,0.0
1985-07-26 00:00:00+00:00,0.0,0.0
1985-07-27 00:00:00+00:00,0.0,0.0
1985-07-28 00:00:00+00:00,0.0,0.0
1985-07-29 00:00:00+00:00,0.0,0.0
1985-07-30 00:00:00+00:00,0.0,0.0
1985-07-31 00:00:00+00:00,0.0,0.0
1985-08-01 00:00:00+00:00,0.0,0.0
1985-08-02 00:00:00+00:00,0.0,0.0
1985-08-03 00:00:00+00:00,0.0,0.0
1985-08-04 00:00:00+00:00,0.0,0.0
1985-08-05 00:00:00+00:00,0.0,0.0
1985-08-06 00:00:00+00:00,0.0,0.0
1985-08-07 00:00:00+00:00,0.0,0.0
1985-08-08 00:00:00+00:00,0.0,0.0
1985-08-09 00:00:00+00:00,0.0,0.0
1985-08-10 00:00:00+00:00,0.0,0.0
1985-08-11 00:00:00+00:00,0.0,0.0
1985-08-12 00:00:00+00:00,0.0,0.0
1985-08-13 00:00:00+00:00,0.0,0.0
1985-08-14 00:00:00+00:00,0.0,0.0
1985-08-15 00:00:00+00:00,0.0,0.0
1985-08-16 00:00:00+00:00,0.0,0.0
1985-08-17 00:00:00+00:00,0.0,0.0
1985-08-18 00:00:00+00:00,0.0,0.0
1985-08-19 00:00:00+00:00,0.0,0.0
1985-08-20 00:00:00+00:00,0.0,0.0
1985-08-21 00:00:00+00:00,0.0,0.0
1985-08-22 00:00:00+00:00,0.0,0.0
1985-08-23 00:00:00+00:00,0.0,0.0
1985-08-24 00:00:00+00:00,0.0,0.0
1985-08-25 00:00:00+00:00,0.0,0.0
1985-08-26 00:00:00+00:00,0.0,0.0
1985-08-27 00:00:00+00:00,0.0,0.0
1985-08-28 00:00:00+00:00,0.0,0.0
1985-08-29 00:00:00+00:00,0.0,0.0
1985-08-30 00:00:00+00:00,0.0,0.0
1985-08-31 00:00:00+00:00,0.0,0.0
1985-09-01 00:00:00+00:00,0.0,0.0
1985-09-02 00:00:00+00:00,0.0,0.0
1985-09-03 00:00:00+00:00,0.0,0.0
1985-09-04 00:00:00+00:00,0.0,0.0
1985-09-05 00:00:00+00:00,0.0,0.0
1985-09-06 00:00:00+00:00,0.0,0.0
1985-09-07 00:00:00+00:00,0.0,0.0
1985-09-08 00:00:00+00:00,0.0,0.0
1985-09-09 00:00:00+00:00,0.0,0.0
1985-09-10 00:00:00+00:00,0.0,0.0
1985-09-11 00:00:00+00:00,0.0,0.0
1985-09-12 00:00:00+00:00,0.0,0.0
1985-09-13 00:00:00+00:00,2.0,4893.14304
1985-09-14 00:00:00+00:00,2.5,6116.4288
1985-09-15 00:00:00+00:00,3.5,8563.00032
1985-09-16 00:00:00+00:00,4.5,11009.57184
1985-09-17 00:00:00+00:00,5.0,12232.8576
1985-09-18 00:00:00+00:00,5.5,13456.14336
1985-09-19 00:00:00+00:00,6.0,14679.429119999999
1985-09-20 00:00:00+00:00,5.5,13456.14336
1985-09-21 00:00:00+00:00,5.1,12477.514752
1985-09-22 00:00:00+00:00,2.0,4893.14304
1985-09-23 00:00:00+00:00,0.0,0.0
1985-09-24 00:00:00+00:00,0.0,0.0
1985-09-25 00:00:00+00:00,0.0,0.0
1985-09-26 00:00:00+00:00,0.0,0.0
1985-09-27 00:00:00+00:00,0.0,0.0
1985-09-28 00:00:00+00:00,0.0,0.0
1985-09-29 00:00:00+00:00,0.0,0.0
1985-09-30 00:00:00+00:00,0.0,0.0
1985-10-01 00:00:00+00:00,0.0,0.0
1985-10-02 00:00:00+00:00,0.0,0.0
1985-10-03 00:00:00+00:00,0.0,0.0
1985-10-04 00:00:00+00:00,0.0,0.0
1985-10-05 00:00:00+00:00,0.0,0.0
1985-10-06 00:00:00+00:00,0.0,0.0
1985-10-07 00:00:00+00:00,0.0,0.0
1985-10-08 00:00:00+00:00,0.0,0.0
1985-10-09 00:00:00+00:00,0.0,0.0
1985-10-10 00:00:00+00:00,0.0,0.0
1985-10-11 00:00:00+00:00,0.0,0.0
1985-10-12 00:00:00+00:00,0.0,0.0
1985-10-13 00:00:00+00:00,0.0,0.0
1985-10-14 00:00:00+00:00,0.0,0.0
1985-10-15 00:00:00+00:00,0.0,0.0
1985-10-16 00:00:00+00:00,0.0,0.0
1985-10-17 00:00:00+00:00,0.0,0.0
1985-10-18 00:00:00+00:00,0.0,0.0
1985-10-19 00:00:00+00:00,0.0,0.0
1985-10-20 00:00:00+00:00,0.0,0.0
1985-10-21 00:00:00+00:00,0.0,0.0
1985-10-22 00:00:00+00:00,0.0,0.0
1985-10-23 00:00:00+00:00,0.0,0.0
1985-10-24 00:00:00+00:00,0.0,0.0
1985-10-25 00:00:00+00:00,0.0,0.0
1985-10-26 00:00:00+00:00,0.0,0.0
1985-10-27 00:00:00+00:00,0.0,0.0
1985-10-28 00:00:00+00:00,0.0,0.0
1985-10-29 00:00:00+00:00,0.0,0.0
1985-10-30 00:00:00+00:00,0.0,0.0
1985-10-31 00:00:00+00:00,0.0,0.0
1985-11-01 00:00:00+00:00,0.0,0.0
1985-11-02 00:00:00+00:00,0.0,0.0
1985-11-03 00:00:00+00:00,0.0,0.0
1985-11-04 00:00:00+00:00,0.0,0.0
1985-11-05 00:00:00+00:00,0.0,0.0
1985-11-06 00:00:00+00:00,0.0,0.0
1985-11-07 00:00:00+00:00,0.0,0.0
1985-11-08 00:00:00+00:00,0.0,0.0
1985-11-09 00:00:00+00:00,0.0,0.0
1985-11-10 00:00:00+00:00,0.0,0.0
1985-11-11 00:00:00+00:00,0.0,0.0
1985-11-12 00:00:00+00:00,0.0,0.0
1985-11-13 00:00:00+00:00,0.0,0.0
1985-11-14 00:00:00+00:00,0.0,0.0
1985-11-15 00:00:00+00:00,0.0,0.0
1985-11-16 00:00:00+00:00,0.0,0.0
1985-11-17 00:00:00+00:00,0.0,0.0
1985-11-18 00:00:00+00:00,0.0,0.0
1985-11-19 00:00:00+00:00,0.0,0.0
1985-11-20 00:00:00+00:00,0.0,0.0
1985-11-21 00:00:00+00:00,0.0,0.0
1985-11-22 00:00:00+00:00,0.0,0.0
1985-11-23 00:00:00+00:00,0.0,0.0
1985-11-24 00:00:00+00:00,0.0,0.0
1985-11-25 00:00:00+00:00,0.0,0.0
1985-11-26 00:00:00+00:00,0.0,0.0
